1330,120702_10_20080202,120702,116.4442578,39.9215777,116.444254,39.9235269,10,20080202,216.42604929850884,2008-02-02 13:44:20
1330,121375_10_20080202,121375,116.444119,39.9215874,116.4399335,39.9219408,10,20080202,359.9686140477183,2008-02-02 13:44:20
1330,124532_10_20080202,124532,116.4399253,39.921830299999996,116.44412700000001,39.9214669,10,20080202,361.4682082041883,2008-02-02 13:44:20
1330,124524_10_20080202,124524,116.4346037,39.922714500000005,116.4354896,39.922603499999994,10,20080202,76.7319588440886,2008-02-02 13:44:20
1330,121382_10_20080202,121382,116.43590049999999,39.9226488,116.4355127,39.9227083,10,20080202,33.80489302667501,2008-02-02 13:44:20
1330,179178_10_20080202,179178,116.4296194,39.9229425,116.42942790000001,39.9229425,10,20080202,16.37129037963457,2008-02-02 13:44:20
1330,59626_10_20080202,59626,116.42962340000001,39.9230632,116.43008130000001,39.9230704,10,20080202,39.15385579361723,2008-02-02 13:44:20
1330,124649_10_20080202,124649,116.4288033,39.9233757,116.4286277,39.9233927,10,20080202,15.13011028558205,2008-02-02 13:44:20
1330,11709_10_20080202,11709,116.4286277,39.9233927,116.42794340000002,39.9233799,10,20080202,58.51753115866852,2008-02-02 13:44:20
1330,83225_10_20080202,83225,116.4274752,39.923121200000004,116.42645390000001,39.9231104,10,20080202,87.3187133881288,2008-02-02 13:44:20
1330,83238_10_20080202,83238,116.42457490000001,39.9232107,116.42396609999999,39.923206799999996,10,20080202,52.04776995741377,2008-02-02 13:44:20
1330,83328_10_20080202,83328,116.4239659,39.92325220000001,116.42426090000002,39.9232565,10,20080202,25.223885820562323,2008-02-02 13:44:20
1330,83238_10_20080202,83238,116.42457490000001,39.9232107,116.42396609999999,39.923206799999996,10,20080202,52.04776995741377,2008-02-02 13:44:20
1330,83239_10_20080202,83239,116.42396609999999,39.923206799999996,116.4205892,39.9231848,10,20080202,288.69966467969573,2008-02-02 13:44:20
1330,83239_10_20080202,83239,116.42396609999999,39.923206799999996,116.4205892,39.9231848,10,20080202,288.69966467969573,2008-02-02 13:44:20
1330,17921_10_20080202,17921,116.41128290000002,39.9228805,116.41339540000001,39.9228946,10,20080202,180.60406282591046,2008-02-02 13:44:20
